,Product_ID,Review_ID,Sentence_ID,Sentence,Clean_Sentences,Frequent_Features,Classes,Opinion Words,Effective_Opinions,Infrequent_Features,Sentiment_Class
1101,3.0,110.0,1102.0,The design of the collets is excellent and far exceeds any of the craftman (toy/junk) routers I have previously purchased.,design collet excel far exceed ani craftman toy junk router previous purchas,"['router', 'collet']",1.0,{'excel'},set(),[],1.0
1103,3.0,110.0,1104.0,They were easy to setup with plenty of power to hog through anything I have encountered.,easi setup plenti power hog anyth encount,['plenty'],1.0,{'easi'},set(),[],1.0
1104,3.0,110.0,1105.0,I have less money invested in the router table and dual routers than I would have if I had purchased a single cheap reliant shaper.,money invest router tabl dual router purchas singl cheap reliant shaper,"['router table', 'table', 'router']",1.0,"{'reliant', 'less', 'singl', 'cheap', 'dual'}",set(),['dual routers'],1.0
1105,3.0,110.0,1106.0,"The setup works awesome, as with any tool I look closely at the individual tool for it's merits, and not just the company as a whole.",setup work awesom ani tool look close individu tool merit not_just compani,"['work', 'tool']",1.0,"{'individu', 'awesom'}",set(),[],1.0
1108,3.0,110.0,1109.0,I would however highly recommend the m12v router !,howev high recommend m12v router,['router'],1.0,{'m12v'},{'m12v'},[],1.0
1109,3.0,111.0,1110.0,I'm not overly fond of GREEN but when I used this Hitachi M12V it turns out that now I'm very fond of it.,m not_ov fond green use hitachi m12v turn m veri fond,"['use', 'hitachi']",1.0,"{'green', 'fond'}",set(),[],1.0
1112,3.0,111.0,1113.0,The smooth operation variable speed and a set of good Jasada Bits will provide just the right combination for great predictable results.,smooth oper variabl speed set good jasada bit provid right combin great predict result,"['speed bit', 'speed', 'operation', 'bit']",1.0,"{'good', 'great', 'right', 'smooth', 'variabl', 'predict'}",{'variable'},[],1.0
1113,3.0,111.0,1114.0,Its well made and user friendly.,user friend,[],1.0,{'friend'},set(),[],1.0
1114,3.0,111.0,1115.0,You'll love it!,ll love,[],1.0,set(),set(),[],1.0
1116,3.0,112.0,1117.0,It is currently permanently mounted (3 years now) in my router table and will most likely stay there until its shot.,current perman mount year router tabl like stay shot,"['router table', 'table', 'router']",1.0,set(),set(),[],1.0
1118,3.0,112.0,1119.0,This router has soft start and runs smooth and true.,router soft start run smooth true,"['router start', 'start', 'router']",1.0,"{'soft', 'smooth', 'true'}",{'soft'},['soft start'],1.0
1119,3.0,112.0,1120.0,I use the router with a 3 1/2in raised panel bit with no problems.,use router 1/2 rais panel bit not_problem,"['router bit', 'panel bit', 'use', 'router', 'panel', 'bit']",1.0,set(),{'raised'},[],-1.0
1120,3.0,112.0,1121.0,"It has enough power to hog out all the material in one pass, but I usually take multiple to prevent blowout and a smoother finish.",power hog materi pass usual multipl prevent blowout smoother finish,[],1.0,"{'smoother', 'enough', 'multipl'}",set(),[],1.0
1121,3.0,112.0,1122.0,"For the price, I am considering purchasing a spare just to have as a backup.",price consid purchas spare backup,['price'],1.0,set(),set(),['spare backup'],1.0
1122,3.0,112.0,1123.0,You just can't go wrong with this one!,not_go wrong,[],1.0,{'wrong'},set(),[],1.0
1123,3.0,112.0,1124.0,Enjoy.,enjoy,[],1.0,set(),set(),[],1.0
1124,3.0,113.0,1125.0,This is an excellent router for the price.,excel router price,"['router price', 'router', 'price']",1.0,{'excel'},{'excellent'},['excellent price'],1.0
1126,3.0,113.0,1127.0,The first one lasted about 6 years of heavy use.,year heavi use,['use'],1.0,"{'heavi', 'first'}","{'heavy', 'first'}",[],1.0
1127,3.0,114.0,1128.0,This is a well-made and powerful tool.,power tool,['tool'],1.0,{'power'},{'made'},[],1.0
1129,3.0,115.0,1130.0,I was some what sceptical when I seen the price deference between the other makers of comparible HP.,sceptic seen price defer maker compar hp,"['price', 'hp']",-1.0,"{'sceptic', 'compar', 'other'}",{'comparible'},"['comparible makers', 'sceptical makers']",1.0
1135,3.0,115.0,1136.0,The M12V has been great.,m12v great,[],1.0,{'great'},set(),[],1.0
1136,3.0,115.0,1137.0,The height adjustment works well- not perfect.,height adjust work well- not_perfect,"['height adjustment', 'work', 'height', 'adjustment']",1.0,{'not_perfect'},set(),['well- not_perfect'],1.0
1137,3.0,115.0,1138.0,The wood can be pushed thru fast or slow with little bog.,wood push fast slow littl bog,[],1.0,"{'littl', 'slow'}",set(),[],1.0
1139,3.0,115.0,1140.0,"What I really like about- its quite, it can handle my workload and it was so cheap that I can throw it away and buy another one without blinking.",realli like about- quit handl workload cheap throw away buy anoth blink,['handles'],1.0,"{'quit', 'cheap'}",set(),[],1.0
1141,3.0,116.0,1142.0,This router was a huge disapointment.,router huge disapoint,['router'],-1.0,{'huge'},set(),['huge disapointment'],1.0
1142,3.0,116.0,1143.0,The depth adjustment was sloppy.,depth adjust sloppi,"['depth adjustment', 'depth', 'adjustment']",-1.0,{'sloppi'},set(),['sloppy adjustment'],1.0
1143,3.0,116.0,1144.0,The speed control is recessed too far in the housing and required a tool (screwdriver or dowel rod) to effect any speed change.,speed control recess far hous requir tool screwdriv dowel rod effect ani speed chang,"['speed control', 'tool', 'speed', 'control']",-1.0,set(),set(),[],1.0
1144,3.0,116.0,1145.0,It was impossible to change the speed with just my fingers.,imposs chang speed finger,['speed'],-1.0,{'imposs'},set(),['impossible fingers'],1.0
1145,3.0,116.0,1146.0,My son tried it and he too couldn't change the speed without an assist.,son tri not_chang speed assist,['speed'],-1.0,set(),set(),[],1.0
1146,3.0,116.0,1147.0,I did like the heft of the machine.,like heft machin,['machine'],1.0,set(),set(),[],1.0
1148,3.0,116.0,1149.0,"I sent it back, as I think that the speed control is either poorly designed or defective.",sent think speed control poor design defect,"['speed control', 'speed', 'control']",-1.0,{'defect'},set(),[],1.0
1149,3.0,116.0,1150.0,"All in all, not very good.",not_veri good,[],-1.0,{'good'},set(),[],1.0
1150,3.0,117.0,1151.0,I was skeptical about this router due to low price but have been totally impressed using it.,skeptic router low price total impress use,"['router price', 'use', 'router', 'price']",1.0,"{'low', 'skeptic', 'impress'}",{'low'},['skeptical price'],1.0
1154,3.0,117.0,1155.0,"The power is incredible, it cut through MDF and plywood like butter.",power incred cut mdf plywood like butter,[],1.0,{'incred'},set(),[],1.0
1155,3.0,117.0,1156.0,The edge guide has a nice micro adjust feature that works well.,edg guid nice micro adjust featur work,"['edge guide', 'work', 'guide', 'edge', 'adjustment']",1.0,{'nice'},set(),['nice works'],1.0
1156,3.0,117.0,1157.0,"The only not-so-positive comment I have is about the depth adjustment, it is not easy to micro-adjust accurately.",onli not_- posit comment depth adjust not_easi micro adjust accur,"['depth adjustment', 'depth', 'adjustment']",-1.0,"{'onli', 'posit'}",set(),['positive depth'],1.0
1157,3.0,117.0,1158.0,"I do not count this as a negative, however, because it is not that much of a nuisance and at the price for what you get this router is way too good to pass up!!!",not_count negat howev becaus not_that nuisanc price router way good pass,"['router price', 'router', 'price']",1.0,"{'good', 'much', 'negat'}",set(),['nuisance router'],1.0
1160,3.0,118.0,1161.0,"The ones I've kept (Porter Cables, Dewalts, Bosch, and this Hitachi) have proven their worth over the years, however, when I need a real workhorse, I grab this router.",ve kept porter cabl dewalt bosch hitachi proven worth year howev need real workhors grab router,"['router porter', 'hitachi router', 'router', 'porter', 'hitachi', 'bosch']",1.0,{'real'},set(),"['worth years', 'real workhorse']",1.0
1161,3.0,118.0,1162.0,"I recently had to run a 3/4"" straight bit through hard maple to make a deep dado and was amazed that this machine didn't even slow down.",recent run 3/4 straight bit hard mapl deep dado amaz machin not_even slow,"['machine', 'bit']",1.0,"{'hard', 'amaz', 'deep', 'straight'}",{'straight'},['hard machine'],1.0
1162,3.0,118.0,1163.0,"I could take 1/2"" passes and it still didn't skip a beat.",1/2 pass not_skip beat,[],1.0,set(),set(),[],1.0
1164,3.0,118.0,1165.0,"I've yet to find the limitation for this Hitachi (my only Hitachi tool, by the way) and quite frankly, I don't know that I have the muscle to push this machine any harder.",ve find limit hitachi onli hitachi tool way quit frank not_know muscl push machin ani harder,"['tool', 'machine', 'hitachi']",1.0,{'onli'},{'only'},[],1.0
1165,3.0,118.0,1166.0,"Bottom line is that at $160, this is an absolute steal.",line $ absolut steal,[],1.0,"{'absolut', 'bottom'}",set(),[],1.0
1166,3.0,118.0,1167.0,I've got a buddy who's trying to offload his almost new $300 Speedmatic because he saw what this router can do.,ve got buddi tri offload new $ speedmat becaus saw router,['router'],1.0,{'new'},set(),[],1.0
1167,3.0,118.0,1168.0,"It is without even a slight doubt, my new favorite.",slight doubt new favorit,[],1.0,"{'new', 'slight'}",set(),[],1.0
1169,3.0,119.0,1170.0,"The Hitachi M12V is a dream to work with, smooth starts, adjustable speeds, micro-adjustable depth, and plenty of power to spare.",hitachi m12v dream work smooth start adjust speed micro adjust depth plenti power spare,"['speed work', 'depth adjustment', 'work', 'start', 'speed', 'plenty', 'hitachi', 'depth', 'adjustment']",1.0,"{'smooth', 'micro', '-'}",{'micro'},[],1.0
1170,3.0,119.0,1171.0,I couldn't believe what I had been missing.,not_believ miss,[],1.0,set(),set(),[],1.0
1171,3.0,119.0,1172.0,"If you're looking for a 3hp plunge router, the Hitachi M12V is your best bet to stretch your equipment budget.",look 3hp plung router hitachi m12v best bet stretch equip budget,"['plunge router', 'hitachi router', 'router', 'plunge', 'hitachi']",1.0,"{'best', '3hp'}",{'3hp'},['best budget'],1.0
1172,3.0,119.0,1173.0,I'll be getting a second one for my router table!,ll second router tabl,"['router table', 'table', 'router']",1.0,{'second'},{'second'},['second table'],1.0
1173,3.0,120.0,1174.0,I have been impressed with the power of the Hitachi M12V.,impress power hitachi m12v .,['hitachi'],1.0,{'impress'},set(),[],1.0
1174,3.0,120.0,1175.0,It doesn't bog down under load.,doe not_bog load,[],1.0,set(),set(),[],1.0
1175,3.0,120.0,1176.0,Cuts are easy and smooth.,cut easi smooth,[],1.0,"{'easi', 'smooth'}",set(),[],1.0
1176,3.0,120.0,1177.0,"I use it on a router table, and it is works well.",use router tabl work,"['use work', 'table work', 'router work', 'router table', 'work', 'use', 'table', 'router']",1.0,set(),set(),[],1.0
1177,3.0,120.0,1178.0,"The major reasons I didn't give it a five are:  One, I didn't think the fine adjustment worked well.",major reason not_giv     not_think fine adjust work,"['work', 'adjustment']",-1.0,"{'major', 'fine'}",set(),[],1.0
1178,3.0,120.0,1179.0,I replaced it with a Router Raizer and it works much better.,replac router raizer work better,"['router work', 'router raizer', 'work', 'router']",-1.0,set(),set(),[],1.0
1179,3.0,120.0,1180.0,"Two, the single wrench just doesn't work well.",singl wrench doe not_work,['wrench'],-1.0,{'singl'},{'single'},[],-1.0
1180,3.0,120.0,1181.0,The sliding latch is does not stay in place.,slide latch doe not_stay place,[],-1.0,set(),set(),[],-1.0
1183,3.0,120.0,1184.0,"Other than this, I am very pleased with the router and would buy it again.",veri pleas router buy,['router'],1.0,"{'pleas', 'other'}",set(),[],1.0
1184,3.0,120.0,1185.0,I really liked the price...,realli like price,['price'],1.0,set(),set(),[],1.0
1188,3.0,121.0,1189.0,I like the speed control.,like speed control,"['speed control', 'speed', 'control']",1.0,set(),set(),[],1.0
1191,3.0,121.0,1192.0,It has plenty of power.,plenti power,['plenty'],1.0,set(),set(),[],1.0
1192,3.0,121.0,1193.0,The fine adustment knob which came with the router was very difficult to use on a router table.,fine adust knob came router veri difficult use router tabl,"['router table', 'use', 'table', 'router']",-1.0,"{'difficult', 'fine'}",set(),['difficult table'],1.0
1193,3.0,121.0,1194.0,"Finally, I gave up and I purchased a Router Razier.",final gave purchas router razier,['router'],-1.0,set(),set(),[],1.0
1196,3.0,121.0,1197.0,"I am seriously considering purchasing another wrench and just not using the ""sliding wrench"" which comes on the router.",consid purchas anoth wrench not_us slide wrench come router,"['wrench router', 'wrench', 'router']",-1.0,set(),set(),[],-1.0
1197,3.0,121.0,1198.0,All in all I am pleased with the router.,pleas router,['router'],1.0,{'pleas'},set(),[],1.0
1198,3.0,121.0,1199.0,"The power, low noise operation, and speed control makes up for the problems I have experienced.",power low nois oper speed control problem experienc,"['speed control', 'speed', 'problem', 'operation', 'control']",1.0,{'low'},set(),[],1.0
1202,3.0,122.0,1203.0,"It it is a bit heavy for hand held work, but any router this size will be.",bit heavi hand held work ani router size,"['router hand work', 'bit hand router', 'router work', 'hand work', 'router hand', 'bit work', 'router bit', 'bit hand', 'work', 'router', 'hand', 'bit']",-1.0,{'heavi'},{'held'},['heavy hand'],1.0
1203,3.0,122.0,1204.0,Recenly the variable speed control went out.,recen variabl speed control went,"['speed control', 'speed', 'control']",-1.0,{'variabl'},{'variable'},['variable speed'],1.0
1204,3.0,122.0,1205.0,It would work fine for a while then as the motor warmed up it would die.,work fine motor warm die,"['work', 'motor']",-1.0,set(),set(),['fine die'],1.0
1208,3.0,122.0,1209.0,"The only other problem with this router that I have encountered is the plunge action will start to stick, then it needs to be cleaned and lubricated.",onli problem router encount plung action start stick need clean lubric,"['router start', 'plunge router', 'start', 'router', 'problem', 'plunge', 'action']",-1.0,"{'onli', 'other'}","{'only', 'other'}",[],-1.0
1209,3.0,122.0,1210.0,Overall it is a great value.,overal great valu,[],1.0,{'great'},set(),[],1.0
1210,3.0,122.0,1211.0,For the price I don't think you can beat it.,price not_think beat,['price'],1.0,set(),set(),[],1.0
1211,3.0,123.0,1212.0,This is a fantastic tool to use.,fantast tool use,"['use', 'tool']",1.0,{'fantast'},{'fantastic'},['fantastic tool'],1.0
1212,3.0,123.0,1213.0,Only problem is that is a bit heavy.,onli problem bit heavi,"['problem', 'bit']",-1.0,{'heavi'},{'only'},['heavy problem'],1.0
1213,3.0,123.0,1214.0,"This is a quality product, not to be confused with teh cheap junk that Hitachi gets manufactured in China.",qualiti product not_to confus teh cheap junk hitachi manufactur china,"['quality', 'hitachi']",1.0,{'cheap'},set(),[],1.0
6502,17.0,2892.0,7648.0,this camera is perfect for an enthusiastic amateur photographer .,camera perfect enthusiast amateur photograph,['camera'],1.0,"{'perfect', 'enthusiast'}",set(),['perfect photographer'],1.0
6503,17.0,2892.0,7649.0,"the pictures are razor-sharp , even in macro .",pictur razor sharp macro,['pictures'],1.0,{'sharp'},set(),[],1.0
6504,17.0,2892.0,7650.0,it is small enough to fit easily in a coat pocket or purse .,small fit easili coat pocket purs,[],1.0,{'small'},set(),[],1.0
6505,17.0,2892.0,7651.0,it is light enough to carry around all day without bother .,light carri day bother,"['light', 'day']",1.0,set(),set(),[],-1.0
6506,17.0,2892.0,7652.0,"operating its many features is easy and often obvious - i 'm no annie lebovitz , but i was able to figure out most of its abilities just messing around with it at a camera store .",oper mani featur easi obvious m not_anni lebovitz abl figur abil mess camera store,"['feature camera', 'feature', 'camera']",1.0,"{'mani', 'obvious', 'most', 'easi', 'abl'}",set(),[],1.0
6507,17.0,2892.0,7653.0,the manual does a fine job filling in any blanks that remain .,manual doe fine job fill ani blank remain,['manual'],1.0,{'fine'},set(),['manual job'],1.0
6508,17.0,2892.0,7654.0,"the auto-focus performs well , but i love having the 12 optional scene modes - they are dummy-proof , and correspond to many situations in which i would actually seek to use the camera .",auto focus perform love option scene mode dummi proof correspond mani situat actual seek use camera,"['scene mode', 'camera mode', 'auto mode', 'situations', 'scene', 'option', 'mode', 'camera', 'auto']",1.0,"{'mani', 'dummi'}",set(),"['optional modes', 'dummy proof']",1.0
6509,17.0,2892.0,7655.0,"comes with a 16 mb compact flash and one rechargable battery the charging unit , included , is fast and small .",come mb compact flash recharg batteri charg unit includ fast small,"['flash', 'battery']",1.0,"{'fast', 'recharg', 'small', 'compact'}",{'compact'},[],-1.0
6511,17.0,2892.0,7657.0,i enthusiastically recommend this camera .,enthusiast recommend camera,['camera'],1.0,set(),set(),[],1.0
6514,17.0,2893.0,7660.0,"it 's easy to use , and yet very feature rich .",easi use veri featur rich,['feature'],1.0,"{'easi', 'rich'}",set(),[],1.0
6515,17.0,2893.0,7661.0,"in the auto mode it functions basically as a point and click , the scene modes are very easy to use and produce good results .",auto mode function basic point click scene mode veri easi use produc good result,"['scene mode', 'auto mode', 'scene', 'mode', 'functions', 'auto']",1.0,"{'easi', 'good'}",set(),['easy use'],1.0
6516,17.0,2893.0,7662.0,the manual mode is feature rich and i can 't wait to get the hang of it .,manual mode featur rich t wait hang,"['mode', 'manual', 'feature']",1.0,{'rich'},set(),['manual feature'],1.0
6517,17.0,2893.0,7663.0,"the macro mode is exceptional , the pictures are very clear and you can take the pictures with the lens unbelievably close the subject .",macro mode pictur veri clear pictur len unbeliev close subject,"['pictures', 'mode', 'lens']",1.0,"{'macro', 'clear', 'except'}",{'macro'},[],1.0
6518,17.0,2893.0,7664.0,"the battery life is very good , i got about 90 minutes with the lcd turned on all the time , the first time around , and i have been using it with the lcd off every now and then , and have yet needed to recharge it .",batteri life veri good got minut lcd turn time time use lcd everi need recharg,"['time', 'battery']",1.0,"{'good', 'first'}",set(),['good life'],1.0
6523,17.0,2894.0,7669.0,"i fell in love with this camera , it combines ease of use , with an immense amount of options and power .",fell love camera combin eas use immens option power,"['power', 'option', 'camera']",1.0,{'immens'},set(),['immense power'],1.0
6525,17.0,2894.0,7671.0,"this camera is ideal for people who want more power , but do n't want to spend 1000s dollars on a camera .",camera ideal peopl want power not_want spend 1000s dollar camera,"['power', 'camera']",1.0,"{'ideal', 'more'}",{'more'},['ideal people'],1.0
6531,17.0,2895.0,7677.0,"with nikon , although picture qualities are as good as any other 4 mp cameras , i 've had the following headaches ;",nikon pictur qualiti good ani mp camera ve follow headach,"['pictures quality camera', 'pictures quality', 'nikon quality', 'camera quality', 'pictures camera', 'camera nikon', 'quality', 'pictures', 'nikon', 'camera']",1.0,"{'good', 'other', 'follow'}",set(),['nikon qualities'],1.0
6532,17.0,2895.0,7678.0,1 . pictures wo n't transfer to pc directly from the camera using the included transfer cable .,pictur wo not_transf pc direct camera use includ transfer cabl,"['pictures camera', 'pictures', 'camera']",-1.0,set(),set(),[],1.0
6541,17.0,2896.0,7687.0,. this camera keeps on autofocussing in auto mode with a buzzing sound which can 't be stopped .,camera autofocuss auto mode buzz sound t stop,"['camera mode', 'auto mode', 'mode', 'camera', 'auto']",-1.0,set(),set(),[],1.0
6546,17.0,2896.0,7692.0,. even the slightest of the shakes totally distorts your image,slightest shake total distort imag,['images'],-1.0,{'slightest'},set(),[],-1.0
6547,17.0,2896.0,7693.0,. images taken indoor were n't so clear .,imag taken indoor not_so clear,['images'],-1.0,{'indoor'},set(),[],1.0
6549,17.0,2896.0,7695.0,. lens cap is a really annoying,len cap realli annoy,"['lens', 'cap']",-1.0,{'annoy'},set(),[],1.0
6552,17.0,2896.0,7698.0,. the movie clips taken will always have some ' noise ' in it - you can 't avoid that .,movi clip taken alway nois t avoid,[],-1.0,set(),set(),[],1.0
6553,17.0,2896.0,7699.0,but overall this is a good camera with a ' really good ' picture clarity ; an exceptional close-up shooting capability .,overal good camera realli good pictur clariti close shoot capabl,"['pictures camera', 'pictures', 'camera']",1.0,"{'good', 'close', 'except'}",{'good'},['good picture'],1.0
6555,17.0,2897.0,7701.0,"within a year , there are problems with my menu dial knob .",year problem menu dial knob,['problem'],-1.0,set(),set(),[],1.0
6557,17.0,2897.0,7703.0,"i send my camera to nikon for servicing , took them a whole 6 weeks to diagnose the problem .",send camera nikon servic took week diagnos problem,"['problem camera', 'camera nikon', 'weeks', 'problem', 'nikon', 'camera']",-1.0,{'whole'},set(),[],1.0
6561,17.0,2898.0,7707.0,"got a "" system error "" problem 30 days after purchase .",got system error problem day purchas,"['problem', 'day']",-1.0,set(),set(),[],1.0
6562,17.0,2898.0,7708.0,made the camera totally inoperable .,camera total inoper,['camera'],-1.0,{'inoper'},set(),[],1.0
6563,17.0,2898.0,7709.0,"also , the lens cap design is flawed .",len cap design flaw,"['lens', 'cap']",-1.0,{'flaw'},set(),[],1.0
6565,17.0,2898.0,7711.0,audio on video also lacking .,audio video lack,[],-1.0,set(),set(),[],1.0
6566,17.0,2898.0,7712.0,"otherwise , it takes very good pictures ; shutter delay is n't so bad either .",otherwis veri good pictur shutter delay not_so bad,"['shutter', 'pictures']",1.0,"{'bad', 'good'}",set(),['good pictures'],1.0
6569,17.0,2899.0,7715.0,"nikon 4300 , i feel , is the best camera out there for the features and price .",nikon feel best camera featur price,"['camera nikon', 'feature camera', 'price', 'nikon', 'feature', 'camera']",1.0,{'best'},{'best'},[],1.0
6579,17.0,2899.0,7725.0,the pictures are absolutely amazing - the camera captures the minutest of details .,pictur absolut amaz camera captur minutest detail,"['pictures camera', 'pictures', 'camera']",1.0,{'amaz'},set(),[],1.0
6581,17.0,2899.0,7727.0,1 . pictures taken in an indoor setting are a little dull and rarely hazy if you tend to take photographs from a distance .,pictur taken indoor set littl dull rare hazi tend photograph distanc,"['settings pictures', 'settings', 'pictures']",-1.0,"{'indoor', 'hazi', 'dull', 'littl'}",set(),[],1.0
6582,17.0,2899.0,7728.0,2 . it takes a while for the camera to actually capture the photograph from the time you click the button and i have seen people becoming a little impatient waiting for the flash to glow .,camera actual captur photograph time click button seen peopl becom littl impati wait flash glow,"['camera flash', 'time', 'flash', 'camera']",-1.0,"{'impati', 'littl'}",set(),['impatient glow'],1.0
6583,17.0,2899.0,7729.0,3 . the pictures come out hazy if your hands shake even for a moment during the entire process of taking a picture .,pictur come hazi hand shake moment dure entir process pictur,"['pictures', 'hand']",-1.0,"{'hazi', 'entir'}",set(),[],-1.0
6594,17.0,2900.0,7740.0,"the possibilities with auto , manual , and the very helpful "" scene "" mode , which offers 11 optimized situational settings like portrait , landscape , beach / snow , sunset etc. , are endless .",possibl auto manual veri help scene mode offer optim situat set like portrait landscap beach snow sunset etc endless,"['mode settings', 'scene mode', 'auto mode', 'situations', 'settings', 'scene', 'mode', 'manual', 'auto']",1.0,"{'endless', 'help'}",{'helpful'},"['helpful mode', 'manual mode']",1.0
6595,17.0,2900.0,7741.0,the movie mode is also working great .,movi mode work great,['mode'],1.0,{'great'},set(),[],1.0
6596,17.0,2900.0,7742.0,"the 4300 comes with excellent easy to install software i use it on xp and win98 without problem , battery charger , usb and video cable .",come excel easi instal softwar use xp win98 problem batteri charger usb video cabl,"['software', 'problem', 'battery']",1.0,"{'win98', 'easi'}",set(),['win98 cable'],1.0
6598,17.0,2900.0,7744.0,"i experimented with online print ordering with the two major us brick and mortar retailers , and they both delivered great results .",experi onlin print order major brick mortar retail deliv great result,"['print', 'experience']",1.0,"{'onlin', 'major', 'great'}",{'online'},[],1.0
6599,17.0,2900.0,7745.0,"even at the "" normal "" setting , a 8x10 print ! shows not a single sign of visible rendering or pixels - you could never tell that the picture has been taken by a "" digital "" .",normal set 8x10 print not_a singl sign visibl render pixel not_tel pictur taken digit,"['settings pictures', 'settings', 'print', 'pictures', 'digital']",1.0,"{'singl', 'normal', 'visibl'}",set(),['single sign'],1.0
6600,17.0,2900.0,7746.0,"the battery life is ok , but can be somewhat short when working a lot with the monitor on .",batteri life ok somewhat short work lot monitor,"['lot', 'battery']",1.0,"{'ok', 'short'}",set(),[],1.0
6605,17.0,2900.0,7751.0,"over all a fantastic very compact camera , which made us experience photography on a totally new level !",fantast veri compact camera experi photographi total new level,"['experience', 'camera']",1.0,"{'fantast', 'new', 'compact'}","{'fantastic', 'compact'}",[],1.0
6610,17.0,2901.0,7756.0,"focusing on a display rack about 20 feet away in a brightly lit room during day time , pictures produced by this camera were blurry and in a shade of orange .",focus display rack feet away bright lit room dure day time pictur produc camera blurri shade orang,"['day pictures', 'pictures camera', 'time', 'pictures', 'day', 'camera']",-1.0,{'blurri'},set(),['blurry shade'],1.0
6619,17.0,2902.0,7765.0,after nearly 800 pictures i have found that this nikon takes incredible pictures .,near pictur found nikon incred pictur,"['pictures', 'nikon']",1.0,{'incred'},set(),['incredible pictures'],1.0
6620,17.0,2902.0,7766.0,"the digital zoom takes as good of pictures , as the optical zoom does !",digit zoom good pictur optic zoom doe,"['zoom', 'pictures', 'digital']",1.0,"{'good', 'optic'}",set(),['good pictures'],1.0
6621,17.0,2902.0,7767.0,"the inside pics , can be a bit challenging , but when you can instantly delete pics you dont like , that are not focused perfectly , or need lighting adjustments , make this camera very simple and effective .",insid pic bit challeng instant delet pic nt like not_focus perfect need light adjust camera veri simpl effect,"['pics camera', 'pics', 'light', 'camera']",-1.0,"{'challeng', 'simpl', 'insid', 'effect'}",set(),[],1.0
6622,17.0,2902.0,7768.0,"i love all of the features , and presets as well .",love featur preset,['feature'],1.0,set(),set(),[],1.0
6623,17.0,2902.0,7769.0,"sunset feature takes incredible pics in the morning , and the evening !",sunset featur incred pic morn,"['feature pics', 'pics', 'feature']",1.0,{'incred'},set(),[],1.0
6624,17.0,2902.0,7770.0,the software you get with this camera is perfect .,softwar camera perfect,"['software', 'camera']",1.0,{'perfect'},set(),[],1.0
6625,17.0,2902.0,7771.0,"touchups , redeye , and so on are very easy to alter , and correct .",touchup redey veri easi alter correct,[],1.0,"{'easi', 'correct'}",set(),[],1.0
6629,17.0,2902.0,7775.0,"battery life is good , although i recommend two rechargebles , or a alkaline backup , for those emergency pics you have to have .",batteri life good recommend rechargebl alkalin backup emerg pic,"['pics', 'battery']",1.0,{'good'},set(),[],1.0
6630,17.0,2902.0,7776.0,"all and all , i am extremely pleased with this camera .",extrem pleas camera,['camera'],1.0,{'pleas'},set(),[],1.0
6633,17.0,2902.0,7779.0,"great camera , great investment !",great camera great invest,['camera'],1.0,{'great'},{'great'},['great investment'],1.0
6635,17.0,2903.0,7781.0,"the nikon coolpix 4300 is wonderful -- easy to use , high quality , and compact in size .",nikon coolpix wonder easi use high qualiti compact size,"['quality size', 'nikon size', 'nikon quality', 'size', 'quality', 'nikon', 'coolpix']",1.0,"{'easi', 'wonder', 'high', 'compact'}",set(),[],1.0
6637,17.0,2903.0,7783.0,the auto setting does a great job most of the time but there are manual settings for those who want them .,auto set doe great job time manual set want,"['time', 'settings', 'manual', 'auto']",1.0,"{'most', 'great'}",set(),"['manual settings', 'great time']",1.0
6640,17.0,2904.0,7786.0,it has many great features and very few bad ones .,mani great featur veri bad,['feature'],1.0,"{'bad', 'mani', 'few', 'great'}",set(),[],1.0
6641,17.0,2904.0,7787.0,"it takes excellent pics and is very easy to use , if you read the manual .",excel pic veri easi use read manual,"['pics manual', 'pics', 'manual']",1.0,"{'easi', 'excel'}",set(),['easy use'],1.0
6643,17.0,2904.0,7789.0,the only things i have found that i havent liked is that the lcd is hard to read in daylight but everyone elses is too .,onli thing found nt like lcd hard read daylight everyon els,['thing'],-1.0,"{'hard', 'onli'}",set(),[],-1.0
6644,17.0,2904.0,7790.0,downloads are a snap and quick .,download snap quick,[],1.0,{'quick'},set(),[],1.0
6645,17.0,2904.0,7791.0,controls easy yo use and easy to get to .,control easi yo use easi,['controls'],1.0,{'easi'},set(),[],1.0
6646,17.0,2904.0,7792.0,i 'm extremely glad i bought this camera .,m extrem glad bought camera,['camera'],1.0,{'glad'},set(),[],1.0
6647,17.0,2905.0,7793.0,really happy with this little camera .,realli happi littl camera,['camera'],1.0,"{'happi', 'littl'}",{'little'},[],1.0
6648,17.0,2905.0,7794.0,"it is n't big and offensive , though you would n't know it by looking at the pics it takes .",not_big offens not_know look pic,['pics'],1.0,{'offens'},set(),[],1.0
6650,17.0,2905.0,7796.0,"settings for just about everything , beautiful pics and beautiful prints .",set everyth beauti pic beauti print,"['settings', 'print', 'pics']",1.0,{'beauti'},set(),[],1.0
6651,17.0,2905.0,7797.0,"i expected the 12x digital zoom to be grainy , but onfull size high to fine quality , the zoomed images are quite impressive .",expect 12x digit zoom graini onful size high fine qualiti zoom imag quit impress,"['size zoom', 'quality size', 'images size', 'quality images', 'zoom', 'size', 'quality', 'images', 'digital']",1.0,"{'onful', 'fine', 'impress', 'graini', 'high'}","{'high', 'onfull'}","['digital grainy', 'high quality']",1.0
